date,time,dest,src,rssi
03/10/2023,15:26:44.222913,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:44.233476,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:44.237030,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:44.247271,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:45.089911,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:45.119770,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:45.132555,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:45.136006,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:45.162043,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:46.109628,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:46.119847,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:46.151119,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:46.154602,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:46.164619,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-37
03/10/2023,15:26:46.174865,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:47.103306,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:48.135243,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:48.139016,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:49.083116,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:49.093639,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:49.103953,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:50.075777,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:50.083080,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:51.045131,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:51.082034,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:51.085538,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:52.021275,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:52.031766,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-40
03/10/2023,15:26:53.702394,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:53.712853,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:53.716399,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:53.726724,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:54.461315,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:54.572771,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:54.576282,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:54.586521,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:55.520132,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:55.533844,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-40
03/10/2023,15:26:55.537287,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:55.547455,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:56.500368,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:56.510585,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-40
03/10/2023,15:26:56.513978,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:56.527795,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:57.370340,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-44
03/10/2023,15:26:57.380743,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:57.387914,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:57.397925,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:57.408145,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:58.363823,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:58.374023,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:58.378176,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:58.388621,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:59.526110,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:59.536499,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-40
03/10/2023,15:26:59.539899,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:59.567197,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:27:00.834326,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:27:00.847962,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-44
03/10/2023,15:27:00.851402,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:27:00.865051,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
